,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,is_active,infinite_supply,cmc_rank,is_fiat,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,category,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
3,7431,Akash Network,AKT,akash-network,72,2020-10-16T00:00:00.000Z,"['cosmos-ecosystem', 'ai-big-data', 'distributed-computing', 'web3', 'injective-ecosystem', 'generative-ai', 'depin']",388539008.0,233541927.014016,233541927.014016,,1,False,93.0,0,,,,2024-04-14T23:33:00.000Z,3.8235389082494127,13251179.90887334,-4.9398,1.4474912,12.23045489,-11.63342753,-34.8338082,4.36002531,33.50058599,892956644.6456348,0.0374,1485594014.46,,2024-04-14T23:33:00.000Z,Generative AI,,,,,
4,23711,Echelon Prime,PRIME,echelon-prime,53,2023-03-01T16:41:56.000Z,"['ai-big-data', 'collectibles-nfts', 'gaming', 'paradigm-portfolio', 'generative-ai', 'base-ecosystem']",111111112.0,35773841.0,111111111.1,,1,False,99.0,0,,,,2024-04-14T23:33:00.000Z,21.63325760583964,19570689.58706997,-18.7682,1.95341392,12.86084637,-12.53072771,0.92213369,90.81714758,176.89145798,773904717.9033478,0.0324,2403695308.77,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0xb23d80f5fefcddaa212212f028021b41ded428cf
5,9104,AIOZ Network,AIOZ,aioz-network,73,2021-04-02T00:00:00.000Z,"['media', 'platform', 'ai-big-data', 'distributed-computing', 'smart-contracts', 'video', 'storage', 'web3', 'bnb-chain', 'generative-ai', 'layer-1', 'dwf-labs-portfolio', 'depin']",,1086595236.8459969,1086595236.8459969,,1,False,105.0,0,1086608909.0728617,728704532.918286,,2024-04-14T23:33:00.000Z,0.6706226378541714,13256578.94401189,-23.4307,2.68674928,8.79264705,-19.37221869,-8.53712806,331.98424643,335.35982224,728695364.0134406,0.0305,728695364.01,,2024-04-14T23:33:00.000Z,Generative AI,,,,,
6,3911,Ocean Protocol,OCEAN,ocean-protocol,228,2019-05-06T00:00:00.000Z,"['platform', 'ai-big-data', 'distributed-computing', 'defi', 'filesharing', 'dao', 'substrate', 'storage', 'dcg-portfolio', 'fabric-ventures-portfolio', 'polygon-ecosystem', 'web3', 'injective-ecosystem', 'generative-ai', 'depin']",1410000000.0,568381102.7486407,1408900141.0,,1,False,132.0,0,,,,2024-04-14T23:33:00.000Z,0.9022309893126326,113783247.33929045,-7.3019,1.31128398,16.65779906,-22.74373413,-20.28834792,77.08725297,105.92383726,512811044.6395111,0.0215,1272145694.93,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x967da4048cd07ab37855c090aaf366e4ce1b9f48
7,2467,OriginTrail,TRAC,origintrail,57,2018-01-25T00:00:00.000Z,"['marketplace', 'logistics', 'ai-big-data', 'enterprise-solutions', 'distributed-computing', 'data-provenance', 'privacy', 'interoperability', 'smart-contracts', 'ethereum-ecosystem', 'polkadot-ecosystem', 'polygon-ecosystem', 'web3', 'open-source', 'desci', 'generative-ai', 'real-world-assets', 'layer-1', 'depin']",,402324425.462,500000000.0,,1,False,169.0,0,,,,2024-04-14T23:34:00.000Z,0.9784438278043909,3373523.19461139,-27.509,-0.07591668,5.2382748,-9.88922992,-17.6263911,25.27541034,46.63795899,393651850.8682416,0.0165,489221913.9,,2024-04-14T23:34:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f
8,27178,PAAL AI,PAAL,paal-ai,30,2023-06-23T07:23:59.000Z,"['ai-big-data', 'generative-ai', 'telegram-bot', 'discord-bots', 'paal-ecosystem']",1000000000.0,801662790.0,1000000000.0,,1,False,223.0,0,,,,2024-04-14T23:33:00.000Z,0.4616545624834568,8562742.31536534,-24.7991,1.42481645,11.67046054,-24.0763568,-30.70296134,129.83598026,226.15649978,370091284.5767173,0.0,461654562.48,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x14fee680690900ba0cccfc76ad70fd1b95d10e16
9,3029,Flux,FLUX,zel,126,2018-08-02T00:00:00.000Z,"['mineable', 'pow', 'ai-big-data', 'distributed-computing', 'filesharing', 'interoperability', 'masternodes', 'smart-contracts', 'dao', 'dapp', 'storage', 'governance', 'web3', 'cross-chain', 'generative-ai', 'depin']",440000000.0,345214136.04923356,440000000.0,,1,False,192.0,0,,,,2024-04-14T23:33:00.000Z,0.9434530861673187,14474446.78347352,-33.9688,1.5439787,8.77191235,-16.75008557,-28.0794745,43.73747993,60.65643141,325693342.04423404,0.0136,415119357.91,,2024-04-14T23:33:00.000Z,Generative AI,,,,,
10,23355,0x0.ai,0x0,0x0-ai-ai-smart-contract,10,2023-01-31T10:00:24.000Z,"['ai-big-data', 'privacy', 'generative-ai']",1000000000.0,868563455.0,1000000000.0,,1,False,235.0,0,,,,2024-04-14T23:34:00.000Z,0.3066175330620958,1339102.86448878,-44.7951,0.53694558,13.7721058,-18.75727293,-21.98248735,116.31859877,139.21697657,266316783.87999067,0.0,306617533.06,,2024-04-14T23:34:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x5a3e6a77ba2f983ec0d371ea3b475f8bc0811ad5
11,24007,Delysium,AGI,delysium,57,2023-04-11T12:43:21.000Z,"['ai-big-data', 'metaverse', 'generative-ai']",,703270490.4707569,3000000000.0,,1,False,292.0,0,752211186.9010952,208454430.36999372,,2024-04-14T23:33:00.000Z,0.2771222151438203,47126994.07185372,4.4704,1.77129651,21.91764157,-17.07246856,-48.64263866,349.34953511,526.79658893,194891876.1645371,0.0,831366645.43,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x7dA2641000Cbb407C329310C461b2cB9c70C3046
12,7497,Marlin,POND,marlin,96,2020-12-22T00:00:00.000Z,"['ai-big-data', 'distributed-computing', 'defi', 'zero-knowledge-proofs', 'scaling', 'ethereum-ecosystem', 'binance-labs-portfolio', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'electric-capital-portfolio', 'polygon-ecosystem', 'web3', 'arbitrum-ecosytem', 'injective-ecosystem', 'generative-ai', 'dwf-labs-portfolio', 'modular-blockchain', 'depin']",,8087375977.0,8087375977.0,,1,False,298.0,0,,,,2024-04-14T23:33:00.000Z,0.023326278429504885,11083495.07887659,-12.3483,-0.25143547,7.71936614,-27.47595479,-38.00066129,1.06759741,54.6385087,188648383.8035911,0.0079,188648383.8,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x57b946008913b82e4df85f501cbaed910e58d26c
13,1637,iExec RLC,RLC,rlc,130,2017-04-20T00:00:00.000Z,"['marketing', 'art', 'marketplace', 'platform', 'services', 'ai-big-data', 'enterprise-solutions', 'distributed-computing', 'collectibles-nfts', 'content-creation', 'defi', 'privacy', 'filesharing', 'interoperability', 'oracles', 'payments', 'research', 'scaling', 'ethereum-ecosystem', 'substrate', 'polkadot', 'storage', 'polygon-ecosystem', 'web3', 'token', 'generative-ai', 'depin']",86999785.0,72382548.06525736,86999784.9868455,,1,False,299.0,0,,,,2024-04-14T23:33:00.000Z,2.543238923692773,12330839.02664266,-49.7443,0.7975451,11.15287508,-25.15429275,-35.23373798,10.86304773,65.70528572,184086113.63562554,0.0077,221261239.56,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x607f4c5bb672230e8672085532f7e901544a7375
14,6841,Phala Network,PHA,phala-network,89,2020-09-13T00:00:00.000Z,"['ai-big-data', 'distributed-computing', 'privacy', 'zero-knowledge-proofs', 'interoperability', 'oracles', 'scaling', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'polkadot-ecosystem', 'rollups', 'metaverse', 'polygon-ecosystem', 'web3', 'generative-ai', 'dwf-labs-portfolio', 'account-abstraction', 'data-availability', 'depin']",,711967715.844489,1000000000.0,,1,False,325.0,0,,,,2024-04-14T23:34:00.000Z,0.22216725818073538,24551851.54908109,-29.59,0.68608442,7.56946703,-14.89190174,1.56116927,85.76983569,86.50216123,158175915.34237102,0.0066,222167258.18,,2024-04-14T23:34:00.000Z,Generative AI,,,,,
15,1732,Numeraire,NMR,numeraire,156,2017-06-23T00:00:00.000Z,"['asset-management', 'ai-big-data', 'defi', 'payments', 'research', 'coinfund-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'paradigm-portfolio', 'generative-ai']",11000000.0,6274369.37798303,10719414.9921917,,1,False,328.0,0,,,36.36984302,2024-04-14T23:33:00.000Z,25.070740040669214,10622891.90732983,-35.7643,1.2831931,11.61586397,-27.67926181,-36.07534374,-2.9515295,43.43546657,157303083.59454793,0.0066,275778140.45,4325096.57809,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x1776e1F26f98b1A5dF9cD347953a26dd3Cb46671
16,7533,Oraichain,ORAI,oraichain-token,53,2020-10-27T00:00:00.000Z,"['cosmos-ecosystem', 'ai-big-data', 'defi', 'oracles', 'research', 'injective-ecosystem', 'bnb-chain', 'generative-ai', 'real-world-assets', 'layer-1', 'dwf-labs-portfolio']",19779272.0,12706080.0,16779272.0,,1,False,340.0,0,15845457.0,183161605.11925557,,2024-04-14T23:33:00.000Z,11.559250397085775,5916247.07043312,-17.9758,1.30647475,3.96162402,-20.00628656,-32.64225772,55.50526434,77.59378176,146872760.2854036,0.0,228633557.72,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x4c11249814f11b9346808179cf06e71ac328c1b5
17,28846,Sleepless AI,AI,sleepless-ai,92,2023-12-26T12:37:44.000Z,"['ai-big-data', 'binance-smart-chain', 'binance-launchpool', 'web3', 'generative-ai']",1000000000.0,140937500.0,1000000000.0,,1,False,346.0,0,130000000.0,129905265.28700732,,2024-04-14T23:34:00.000Z,0.9992712714385178,56655256.24373493,-4.3723,0.31791858,15.38071502,-34.69955374,-46.17198759,-39.18024104,-29.90736235,140834794.8183661,0.0059,999271271.44,,2024-04-14T23:34:00.000Z,Generative AI,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0xBDA011D7F8EC00F66C1923B049B94c67d148d8b2
18,28299,TokenFi,TOKEN,tokenfi,108,2023-10-27T09:01:44.000Z,"['education', 'retail', 'real-estate', 'ai-big-data', 'defi', 'memes', 'research', 'smart-contracts', 'dao', 'ethereum-ecosystem', 'binance-chain', 'binance-smart-chain', 'social-token', 'tokenized-stock', 'governance', 'launchpad', 'analytics', 'generative-ai', 'real-world-assets', 'telegram-bot', 'dwf-labs-portfolio', 'discord-bots', 'paal-ecosystem', 'tokenfi-launchpad']",10000000000.0,1000019789.0,10000000000.0,,1,False,401.0,0,1000000000.0,113512391.84220931,,2024-04-14T23:33:00.000Z,0.1135123918422093,26473119.61848209,-20.3594,2.42986597,20.72658289,-26.29151284,59.63282605,263.73327129,289.86359414,113514638.13893147,0.0,1135123918.42,,2024-04-14T23:33:00.000Z,Generative AI,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x4507cEf57C46789eF8d1a19EA45f4216bae2B528
19,28778,NFPrompt,NFP,nfprompt,89,2023-12-27T10:19:02.000Z,"['ai-big-data', 'content-creation', 'payments', 'staking', 'binance-smart-chain', 'binance-launchpool', 'governance', 'web3', 'generative-ai']",1000000000.0,250000000.0,1000000000.0,,1,False,407.0,0,250000000.0,111319514.16086806,,2024-04-14T23:34:00.000Z,0.44527805664347225,28522983.43115984,-29.5372,0.87826549,10.48832513,-39.65275277,-45.21663408,-31.2565687,-40.87867974,111319514.16086806,0.0047,445278056.64,,2024-04-14T23:34:00.000Z,Generative AI,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x551897f8203bd131b350601D3aC0679Ba0Fc0136
20,23756,ChainGPT,CGPT,chaingpt,89,2023-04-10T12:12:43.000Z,"['media', 'platform', 'ai-big-data', 'collectibles-nfts', 'content-creation', 'defi', 'research', 'smart-contracts', 'dao', 'ethereum-ecosystem', 'binance-smart-chain', 'governance', 'launchpad', 'seedify', 'generative-ai', 'telegram-bot', 'discord-bots']",1000000000.0,434291120.0,998396052.0,,1,False,415.0,0,434290141.0,108068277.74596724,,2024-04-14T23:33:00.000Z,0.24883889258256783,7844161.30301742,-41.5583,2.23468185,1.36331252,-20.96801613,-42.11491022,0.61685523,59.60449005,108068521.35924308,0.0045,248838892.58,,2024-04-14T23:33:00.000Z,Generative AI,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x9840652DC04fb9db2C43853633f0F62BE6f00f98
21,16876,Artificial Liquid Intelligence,ALI,alethea-artificial-liquid-intelligence-token,77,2022-01-05T09:29:06.000Z,"['marketing', 'education', 'media', 'services', 'communications-social-media', 'ai-big-data', 'enterprise-solutions', 'collectibles-nfts', 'content-creation', 'entertainment', 'identity', 'interoperability', 'video', 'ethereum-ecosystem', 'governance', 'metaverse', 'galaxy-digital-portfolio', 'polygon-ecosystem', 'web3', 'cronos-ecosystem', 'crypto-com-capital-portfolio', 'generative-ai']",,3588163659.855413,10000000000.0,,1,False,500.0,0,,,,2024-04-14T23:34:00.000Z,0.021126973447571994,2631264.80835018,-2.9192,7.49496619,17.4015242,-15.48589489,-42.30439211,-5.79686784,8.96616381,75807038.36730805,0.0,211269734.48,,2024-04-14T23:34:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x6b0b3a982b4634ac68dd83a4dbf02311ce324181
22,24476,LimeWire,LMWR,limewire,39,2023-04-17T05:39:22.000Z,"['communications-social-media', 'ai-big-data', 'content-creation', 'music', 'sharing-economy', 'ethereum-ecosystem', 'xrp', 'algorand-ecosystem', 'arrington-xrp-capital-portfolio', 'polygon-ecosystem', 'cardano-ecosystem', 'web3', 'generative-ai']",,61300554.91708554,800545267.0,,1,False,507.0,0,61300554.91708554,73238562.94513579,,2024-04-14T23:33:00.000Z,1.1947455132208422,7213043.85951472,6.627,4.34727798,22.26884025,-13.13480714,37.08146953,145.85641423,137.52688379,73238562.94513579,0.0,956447865.88,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x628a3b2e302c7e896acc432d2d0dd22b6cb9bc88
23,28567,PaLM AI,PALM,palm-ai,16,2023-12-01T12:22:15.000Z,"['ai-big-data', 'generative-ai', 'telegram-bot']",,79000000.0,79000000.0,,1,False,568.0,0,80000000.0,61204142.18281968,,2024-04-14T23:33:00.000Z,0.765051777285246,1405720.97456725,-24.1394,2.82154247,13.04755967,-17.49553108,-48.17434672,551.31363545,669.91618339,60439090.40553443,0.0,60439090.41,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0xf1df7305E4BAB3885caB5B1e4dFC338452a67891
24,14345,Botto,BOTTO,botto,20,2021-11-11T09:51:21.000Z,"['ai-big-data', 'collectibles-nfts', 'olympus-pro-ecosystem', 'generative-ai']",100000000.0,45841782.73096957,100000000.0,,1,False,676.0,0,16900168.08,14617992.352409242,,2024-04-14T23:34:00.000Z,0.8649613591540827,784504.43359893,-17.6362,1.17880879,2.19428645,-42.46500699,45.70228658,124.01505619,291.82134199,39651370.6970256,0.0,86496135.92,,2024-04-14T23:34:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x9dfad1b7102d46b1b197b90095b5c4e9f5845bba
25,1768,AdEx,ADX,adx-net,63,2017-07-01T00:00:00.000Z,"['marketing', 'smart-contracts', 'web3', 'bnb-chain', 'generative-ai', 'account-abstraction']",150000000.0,144046026.928,150000000.0,,1,False,733.0,0,,,,2024-04-14T23:33:00.000Z,0.22366276924618222,5335918.79298837,-40.3946,0.63133645,8.1588546,-28.36629714,-12.84798786,15.74545797,16.79912523,32217733.281626616,0.0013,33549415.39,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0xade00c28244d5ce17d72e40330b1c318cd12b7c3
26,28245,Openfabric AI,OFN,openfabric-ai,12,2023-10-24T15:16:54.000Z,"['marketplace', 'ai-big-data', 'iot', 'dao', 'binance-chain', 'governance', 'seedify', 'generative-ai', 'layer-1']",500000000.0,57663490.0,500000000.0,,1,False,849.0,0,61431588.923552945,22855525.501541916,,2024-04-14T23:33:00.000Z,0.37204841844452247,1172357.72979949,-27.0005,5.53866424,2.44469402,-18.91153534,-46.75331181,48.18569364,99.28223794,21453610.256491538,0.0,186024209.22,,2024-04-14T23:33:00.000Z,Generative AI,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x8899ec96ed8c96b5c86c23c3f069c3def75b6d97
27,2827,Phantasma,SOUL,phantasma,22,2018-05-28T00:00:00.000Z,"['platform', 'ai-big-data', 'enterprise-solutions', 'distributed-computing', 'collectibles-nfts', 'content-creation', 'filesharing', 'gaming', 'smart-contracts', 'storage', 'metaverse', 'generative-ai', 'layer-1', 'depin']",,124129197.66163056,124129197.66163056,,1,False,919.0,0,124129197.66163056,16585684.412037004,,2024-04-14T23:33:00.000Z,0.13361630240492392,237792.00877728,27.4906,4.13386336,27.08277546,-15.96965667,-45.07874403,-4.22470751,8.34770016,16585684.412037004,0.0,16585684.41,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x75858677e27C930FB622759FeafFeE2b754Af07F
28,25479,Bad Idea AI,BAD,bad-idea-ai,26,2023-05-21T04:41:05.000Z,"['memes', 'dao', 'ethereum-ecosystem', 'token', 'generative-ai', 'telegram-bot', 'discord-bots']",831041059897327.0,530334921255707.06,831016500000000.0,,1,False,920.0,0,547335311302812.0,16994346.133034486,,2024-04-14T23:33:00.000Z,3.104924126415882e-08,1926168.09387584,-4.7249,0.91301002,6.86905155,-22.48660818,-49.00806582,33.16836033,25.25464188,16466496.92087712,0.0,25803194.37,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x32b86b99441480a7e5bd3a26c124ec2373e3f015
29,22977,Image Generation AI,IMGNAI,image-generation-ai,38,2023-02-13T08:23:43.000Z,"['ai-big-data', 'generative-ai', 'telegram-bot', 'discord-bots']",1000000000.0,776833333.0,1000000000.0,,1,False,930.0,0,750000000.0,15823384.459353004,,2024-04-14T23:34:00.000Z,0.021097845945804005,363147.59914415,33.8862,4.81430884,3.61550242,-11.34465061,-47.8341718,-5.40313935,-18.87292093,16389509.985199463,0.0,21097845.95,,2024-04-14T23:34:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0xA735A3AF76CC30791C61c10d585833829d36CBe0
30,2474,Matrix AI Network,MAN,matrix-ai-network,14,2018-01-27T00:00:00.000Z,"['mineable', 'platform', 'ai-big-data', 'identity', 'iot', 'hybrid-pow-dpos', 'web3', 'bnb-chain', 'generative-ai', 'layer-1']",,441909354.4665897,741909354.4665897,,1,False,992.0,0,428255868.0,13435205.417753095,,2024-04-14T23:34:00.000Z,0.03137191203122778,414058.57607738,0.8687,1.94726837,15.90235577,-25.79630043,-46.88585282,43.16863877,53.13295788,13863541.394102506,0.0,23275115.0,,2024-04-14T23:34:00.000Z,Generative AI,,,,,
31,25033,Orbofi AI,OBI,orbofi-ai,7,2023-05-30T09:36:03.000Z,"['gaming', 'binance-smart-chain', 'seedify', 'generative-ai']",2000000000.0,414000000.0,2000000000.0,,1,False,1160.0,0,,,,2024-04-14T23:34:00.000Z,0.019388722529290733,467443.62624174,-4.5884,-0.79838,8.57789447,-26.9479207,-39.98717012,74.51869957,93.69097963,8026931.127126364,0.0,38777445.06,,2024-04-14T23:34:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0xbb3a8fd6ec4bf0fdc6cd2739b1e41192d12b1873
32,24839,Mozaic,MOZ,mozaic,23,2023-05-01T10:52:10.000Z,"['ai-big-data', 'arbitrum-ecosytem', 'generative-ai']",1000000000.0,93205763.13426252,918858665.2953675,,1,False,1422.0,0,69175603.50241147,2263516.8173617614,,2024-04-14T23:34:00.000Z,0.03272131651562469,12924.56298318,-36.0222,0.18129211,10.17412203,-31.20080438,-68.71421342,-77.3920501,-79.37601592,3049815.276596547,0.0,32721316.52,,2024-04-14T23:34:00.000Z,Generative AI,11841.0,Arbitrum,ARB,arbitrum,0x20547341e58fb558637fa15379c92e11f7b7f710
33,28597,DEVAI,0XDEV,devai,6,2023-12-05T08:24:34.000Z,"['generative-ai', 'telegram-bot']",,844493.98,1000000.0,,1,False,1488.0,0,831703.0,2389806.559607572,,2024-04-14T23:33:00.000Z,2.87338937049352,208565.39500933,-24.6187,0.64586395,10.2594382,-31.76818749,-61.63253033,104.095804,21.50898618,2426560.0255777673,0.0,2873389.37,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0xf7498c98789957f4ee53b3e37ff5b7ef8a6cfc7b
34,11563,aiRight,AIRI,airight,19,2021-09-01T22:11:23.000Z,"['ai-big-data', 'generative-ai']",1900000000.0,256262564.64,1860000000.0,,1,False,1638.0,0,,,,2024-04-14T23:33:00.000Z,0.005401702005253902,206175.53026806,-3.9434,1.66252807,3.87504543,-11.60429879,-34.71102773,46.58481375,33.65217097,1384254.0092873955,0.0,10263233.81,,2024-04-14T23:33:00.000Z,Generative AI,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x7e2a35c746f2f7c240b664f1da4dd100141ae71f
35,8647,MurAll,PAINT,murall,20,2021-03-02T00:00:00.000Z,"['collectibles-nfts', 'polygon-ecosystem', 'generative-ai']",22020096000.0,9258413165.866432,22017205480.0,,1,False,1956.0,0,,,,2024-04-14T23:34:00.000Z,3.7942905736347994e-05,33970.21972046,8.7025,-0.85921577,-2.80840585,4.92353379,-31.04693764,-75.49397028,-84.75162821,351291.0980206332,0.0,835506.43,,2024-04-14T23:34:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x4c6ec08cf3fc987c6c4beb03184d335a2dfc4042
36,25527,AiONE,AIONE,aione,9,2023-05-22T05:43:25.000Z,"['ai-big-data', 'bnb-chain', 'generative-ai']",100000000000.0,0.0,100000000000.0,,1,False,7419.0,0,48561111090.0,9735190.471993517,,2024-04-14T23:33:00.000Z,0.0002004729762865382,67.37135579,0.0,0.0,-7.46401747,-18.4173317,16.30942351,-11.15264052,9.79260316,0.0,0.0,20047297.63,,2024-04-14T23:33:00.000Z,Generative AI,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x4634d58982138e93c951c1485d25bc619cbd1f75
37,26376,Jim,JIM,jim,15,2023-05-31T01:16:13.000Z,"['memes', 'generative-ai']",420000000000.0,0.0,420000000000.0,,1,False,5221.0,0,218232000000.0,1864121.8231078733,,2024-04-14T23:33:00.000Z,8.541927046023834e-06,8796.15622509,-39.9563,0.0,-1.86085263,-5.14528431,-36.78570611,1.16013638,-23.21267186,0.0,0.0,3587609.36,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0xD807f7e2818dB8edA0d28B5bE74866338eaEDB86
38,28838,Fame AI,FMC,fame-ai,3,2023-12-25T08:04:53.000Z,['generative-ai'],10000000000.0,0.0,10000000000.0,,1,False,4031.0,0,2600000000.0,2099342.5219865376,,2024-04-14T23:34:00.000Z,0.0008074394315332837,60709.28643777,-40.0771,2.45989814,11.41263135,-38.51874341,-28.45739455,76.09257159,32.8539579,0.0,0.0,8074394.32,,2024-04-14T23:34:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x6bfDB6f4E65Ead27118592A41eB927cEa6956198
39,26380,sciVive,SCIVIVE,scivive,7,2023-05-31T01:18:08.000Z,"['memes', 'generative-ai']",65300000000000.0,0.0,65300000000000.0,,1,False,7111.0,0,65300000000000.0,86664.03950688931,,2024-04-14T23:33:00.000Z,1.32716752690489e-09,146.83887137,-68.8826,-0.00390724,10.83401823,5.0735156,-27.68960172,-55.20124413,-1.21062786,0.0,0.0,86664.04,,2024-04-14T23:33:00.000Z,Generative AI,11145.0,PulseChain,PLS,pulsechain,0x72a96Ea9DA0C909500eEF1Ef81B433C3A26EB649
40,28590,Onchain AI,OCAI,onchain-ai,6,2023-12-05T06:00:15.000Z,"['ethereum-ecosystem', 'generative-ai']",100000000.0,0.0,100000000.0,,1,False,4257.0,0,90000000.0,1163377.0258032458,,2024-04-14T23:33:00.000Z,0.012926411397813843,41443.67530812,541.179,-1.84e-06,0.36936946,-23.63072904,-31.91028892,-15.40679589,-32.7119356,0.0,0.0,1292641.14,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x4309E88D1D511F3764Ee0F154cEE98d783B61f09
41,23341,CryptoAI,CAI,cryptoai,5,2023-01-30T07:09:04.000Z,['generative-ai'],100000000.0,0.0,100000000.0,,1,False,3775.0,0,100000000.0,572673.334525422,,2024-04-14T23:33:00.000Z,0.00572673334525422,98722.89399159,64.1481,1.27892921,6.83910974,-16.84358501,-50.58139728,49.85569682,35.61992078,0.0,0.0,572673.33,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0XF36C5F04127F7470834ED6F98BDDC1BE62ABA48D
42,29090,SOLAV TOKEN,SOLAV,solav-token,3,2024-01-19T07:19:00.000Z,"['art', 'generative-ai', 'dwf-labs-portfolio']",,0.0,1000000000.0,,1,False,3794.0,0,187844439.0,454080.39283857617,,2024-04-14T23:34:00.000Z,0.002417321456285305,96713.78902339,48.9357,0.06570723,4.86455138,-33.79084923,-33.41279866,-44.97550118,-44.00827415,0.0,0.0,0.0,,2024-04-14T23:34:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0xFC5E4ED56153b57AA8Ef769EbA3E79e58e19Be93
43,27852,AimBot AI,AIMBOT,aimbot,5,2023-08-16T01:22:45.000Z,"['ai-big-data', 'generative-ai', 'telegram-bot']",1000000.0,0.0,1000000.0,,1,False,4111.0,0,1000000.0,4509306.855391714,,2024-04-14T23:33:00.000Z,4.5093068553917135,53464.2626692,-4.5158,1.47370864,1.5193617,-24.44679808,-33.20022021,-6.83588973,-29.86218496,0.0,0.0,4509306.86,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x0c48250Eb1f29491F1eFBeEc0261eb556f0973C7
44,28602,DecentraMind,DMIND,decentramind,7,2023-12-06T07:00:36.000Z,"['research', 'generative-ai']",10000000.0,0.0,10000000.0,,1,False,5514.0,0,10000000.0,171975.60983474497,,2024-04-14T23:33:00.000Z,0.017197560983474497,4774.02197333,13.1533,0.99928786,9.27758121,-14.97190815,-69.71603553,-53.83183677,-82.00104014,0.0,0.0,171975.61,,2024-04-14T23:33:00.000Z,Generative AI,1027.0,Ethereum,ETH,ethereum,0x3Eb9c7ee5F72E51F61e832137719Fe8d1E53A2ce
45,23622,Matrix Gpt Ai,MAI,matrix-gpt-ai,4,2023-02-22T09:14:52.000Z,['generative-ai'],1000000000.0,0.0,1000000000.0,,1,False,5971.0,0,1000000000.0,0.13274464395803698,,2024-04-14T23:33:00.000Z,1.32744643958037e-10,1877.16753395,-62.6823,0.2046245,-35.51048793,-99.39707828,-99.99992792,-99.9998562,-99.99985233,0.0,0.0,0.13,,2024-04-14T23:33:00.000Z,Generative AI,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0xE045fc25581cfdC3CFb5c282501f3CD1A133A7ec
